delay,delivery_rate,send_rate,cwnd,loss_rate,ts,reward,infer_time,distribution
45.6594958212,9.06698711038,25.9880591419,40.0,0,130,0,0,0
337.633223741,13.7195306222,34.7022213234,150.0,0,314,0,0,0
2063.42701402,9.34422025637,10.2568734888,145.0,0,462,0,0,0
1148.49845899,10.2925893241,8.5417166258,90.0,0,562,0,0,0
749.130972438,8.74881427595,8.27818945283,67.5,0,638,0,0,0
422.621445552,9.74273321877,8.62169148508,61.5,0,705,0,0,0
320.014869452,9.4919325861,9.3198339375,68.75,0,775,0,0,0
391.120930076,9.71852175895,10.5620137584,81.0,0,853,0,0,0
514.68041908,10.1321279864,11.2110954802,78.0,0,931,0,0,0
374.537883103,10.751648966,8.44604917785,42.5,0,992,0,0,0
159.935187757,9.36898466642,8.5630396324,31.75,0,1027,0,0,0
161.062744141,8.93318124897,10.4443022687,44.0,0,1076,0,0,0
312.991455078,9.20809425547,11.27328873,46.75,0,1126,0,0,0
316.793701172,10.1062667456,9.19124333117,30.75,0,1174,0,0,0
130.114013672,10.1846206271,11.3385013098,24.25,0,1228,0,0,0
141.440185547,10.4333888303,13.7449707417,29.5,0,1281,0,0,0
258.876953125,10.1583955808,10.2890921825,38.25,0,1318,0,0,0
308.361328125,11.3539839427,10.0478824676,34.0,0,1371,0,0,0
185.125518799,10.8086285458,10.5803633367,22.0,0,1414,0,0,0
88.8671875,9.91829185312,18.0589570899,23.0,0,1467,0,0,0
224.208984375,10.0989996351,15.6603893777,31.0,0,1502,0,0,0
295.328125,11.9615585773,9.19634862753,20.0,0,1554,0,0,0
89.109375,12.1646182706,17.5365846514,20.0,0,1614,0,0,0
76.8068847656,8.87330148535,23.444396832,24.0,0,1659,0,0,0
289.529296875,10.3140638638,13.425872737,27.0,0,1712,0,0,0
298.21875,11.6313469467,10.3417462358,20.0,0,1753,0,0,0
187.5,10.440970953,13.2727684383,20.0,0,1797,0,0,0
170.46875,10.6443558438,14.1763061214,20.0,0,1851,0,0,0
145.65625,10.4317311528,16.0340332484,20.0,0,1889,0,0,0
160.109375,10.5378014263,14.5866461208,20.0,0,1924,0,0,0
174.46875,10.1892541195,13.9502831346,20.0,0,1967,0,0,0
189.0,10.5968131329,13.2867136714,20.0,0,2009,0,0,0
169.0,10.8351442373,14.0852403582,20.0,0,2055,0,0,0
145.03125,10.2582585461,15.4338536276,20.0,0,2099,0,0,0
173.625,10.559283838,14.0173875067,20.0,0,2135,0,0,0
166.0,10.3368992271,14.3617778277,20.0,0,2173,0,0,0
154.703125,10.1695047235,15.3656374442,20.0,0,2232,0,0,0
110.919921875,9.81115597264,18.186600714,20.0,0,2288,0,0,0
209.25,10.0729956299,13.7880891379,22.0,0,2331,0,0,0
200.259765625,10.7832413709,12.9810758901,21.0,0,2381,0,0,0
142.796875,10.2544436222,15.6257107233,20.0,0,2451,0,0,0
102.3125,9.98367839065,19.5080524968,20.0,0,2503,0,0,0
196.9375,9.99799438486,15.6467603576,24.0,0,2558,0,0,0
234.7578125,11.4914342721,12.5539773232,22.0,0,2601,0,0,0
199.859375,11.6544114257,13.5169026016,20.0,0,2649,0,0,0
162.484375,9.69356965508,15.9962594221,21.0,0,2696,0,0,0
197.515625,10.7298038558,13.2411562648,20.0,0,2735,0,0,0
189.0,10.722300043,13.4880387685,20.0,0,2781,0,0,0
192.0,10.5863348984,13.4148706202,20.0,0,2824,0,0,0
171.8125,10.6549086387,14.4265695568,20.0,0,2867,0,0,0
128.203125,9.74242968534,16.8062194538,20.0,0,2919,0,0,0
178.65625,10.0840707828,14.287700139,20.0,0,2956,0,0,0
158.734375,9.94129387162,15.0068883567,20.0,0,3008,0,0,0
146.125,11.0202784129,16.3499411243,20.0,0,3045,0,0,0
159.1796875,10.1132757628,15.9847804626,20.0,0,3098,0,0,0
150.359375,9.12205218059,17.8929390751,20.0,0,3163,0,0,0
107.388671875,10.5059821779,22.1179242464,20.0,0,3198,0,0,0
178.453125,9.36853122987,15.6444707906,20.0,0,3247,0,0,0
208.625,10.0900333501,13.9167445758,20.0,0,3292,0,0,0
166.15625,10.0370654879,16.1885822241,20.0,0,3339,0,0,0
188.734375,10.790991659,15.069131045,20.0,0,3386,0,0,0
166.734375,9.21968390102,16.4631826256,20.0,0,3443,0,0,0
161.1875,10.9764881885,17.3122086571,20.0,0,3488,0,0,0
135.859375,8.94314232219,17.886314344,20.0,0,3526,0,0,0
209.25,10.8243372293,13.5829561526,20.0,0,3572,0,0,0
180.765625,10.4210439375,14.8521641795,20.0,0,3610,0,0,0
196.0,10.9134345023,14.7348707753,20.0,0,3666,0,0,0
141.109375,9.14101672814,17.4785330247,20.0,0,3714,0,0,0
204.71875,10.1118641989,14.4766938975,21.0,0,3752,0,0,0
212.125,10.6280650263,13.5034447712,20.0,0,3797,0,0,0
179.03125,10.2192211938,15.161015968,20.0,0,3854,0,0,0
182.203125,10.5052169775,15.1053630474,20.0,0,3894,0,0,0
187.203125,11.2293020535,15.3755986302,20.0,0,3950,0,0,0
122.669921875,9.04993810728,20.2322156708,20.0,0,3993,0,0,0
210.1875,9.36812016853,14.7586050038,21.0,0,4035,0,0,0
168.5234375,11.1463898919,17.1863933871,20.0,0,4104,0,0,0
115.623046875,9.73223640539,21.5088530719,20.0,0,4154,0,0,0
186.828125,10.7417348637,15.2084115624,20.0,0,4222,0,0,0
243.625,9.43274652163,13.2317468594,20.0,0,4264,0,0,0
196.0625,10.0605947353,14.8152311217,20.0,0,4301,0,0,0
223.75,10.2017781359,13.6132483873,20.0,0,4336,0,0,0
212.609375,10.5478479029,14.0372701205,20.0,0,4382,0,0,0
175.34375,10.3935910518,16.4429263228,20.0,0,4434,0,0,0
193.09375,10.2995514926,15.7982597658,20.0,0,4473,0,0,0
205.421875,10.0653516103,15.3320029703,20.0,0,4523,0,0,0
160.671875,10.0022931482,17.0290318001,20.0,0,4582,0,0,0
215.015625,10.4124338997,13.8305649464,20.0,0,4628,0,0,0
180.796875,9.06620193024,15.7596717487,20.0,0,4682,0,0,0
182.9375,10.2955827362,16.208701086,20.0,0,4718,0,0,0
197.75,10.2679994822,15.6367329463,20.0,0,4762,0,0,0
193.734375,10.9152625416,15.7014136155,20.0,0,4832,0,0,0
153.296875,10.3611288706,19.015218132,20.0,0,4876,0,0,0
196.521484375,8.2099672397,17.3648254485,21.0,0,4914,0,0,0
201.296875,9.61009470783,17.1027171154,21.0,0,4972,0,0,0
219.046875,10.0025719843,15.2142323559,21.0,0,5008,0,0,0
236.37890625,10.5255090344,14.2186561897,21.0,0,5049,0,0,0
220.796875,10.5641815986,13.7607827952,20.0,0,5092,0,0,0
202.265625,10.1953117777,14.5678232695,20.0,0,5142,0,0,0
184.15625,9.97514885812,15.7966861632,20.0,0,5192,0,0,0
184.234375,9.98857541174,15.7737292537,20.0,0,5250,0,0,0
183.109375,10.7059883122,15.7680997811,20.0,0,5302,0,0,0
193.375,10.2904515708,15.375893203,20.0,0,5356,0,0,0
184.59375,10.1714742967,15.9259710724,20.0,0,5403,0,0,0
197.328125,9.55576512771,15.1936578718,20.0,0,5456,0,0,0
166.6171875,10.836057168,17.5583144766,20.0,0,5507,0,0,0
222.9375,9.23080341753,14.9563096595,20.0,0,5556,0,0,0
183.0625,10.3009160516,16.2386365497,20.0,0,5607,0,0,0
165.203125,9.77114647946,17.0362597536,20.0,0,5658,0,0,0
173.38671875,10.9346212668,16.7432213326,20.0,0,5694,0,0,0
163.50390625,9.21378661598,18.0377736011,20.0,0,5743,0,0,0
159.740234375,11.1226335576,19.2335518796,20.0,0,5795,0,0,0
181.640625,8.9220370383,16.1103976301,20.0,0,5844,0,0,0
169.1875,10.5677434051,16.9155416699,20.0,0,5904,0,0,0
203.390625,10.5901697075,14.6923037341,20.0,0,5947,0,0,0
186.609375,9.73723707255,15.8645877101,20.0,0,6003,0,0,0
178.470703125,11.2524846392,17.6214017497,20.0,0,6044,0,0,0
179.78125,9.0204981476,16.6802847923,20.0,0,6102,0,0,0
203.0625,9.63725634327,15.1073073843,20.0,0,6138,0,0,0
189.734375,10.6565873577,16.3538240736,20.0,0,6197,0,0,0
132.83203125,8.38894860112,21.4302441036,20.0,0,6248,0,0,0
216.97265625,9.37332249477,15.0059438452,20.0,0,6299,0,0,0
224.953125,10.343984109,13.9780378143,20.0,0,6357,0,0,0
186.453125,9.13099706842,16.5878909357,20.0,0,6413,0,0,0
174.734375,10.1476475054,17.4063668771,20.0,0,6466,0,0,0
199.625,10.1321928611,15.5503873085,20.0,0,6512,0,0,0
197.203125,10.6020906076,15.9440833757,20.0,0,6567,0,0,0
138.271484375,8.51173610064,20.8992074839,20.0,0,6627,0,0,0
186.265625,9.21955124009,16.6765476078,20.0,0,6663,0,0,0
165.537109375,9.19309237328,18.3898279715,20.0,0,6707,0,0,0
208.09375,10.7310476538,15.1923279177,20.0,0,6751,0,0,0
211.859375,9.36471074033,15.1012051052,20.0,0,6802,0,0,0
198.4375,10.703710012,15.8972851867,20.0,0,6840,0,0,0
229.71875,10.0772627868,13.7183168301,20.0,0,6879,0,0,0
217.015625,10.1900423346,14.1158838813,20.0,0,6924,0,0,0
199.09375,10.3744308398,15.0586443984,20.0,0,6968,0,0,0
194.890625,9.80787536966,15.5775432987,20.0,0,7012,0,0,0
230.984375,10.7092793273,13.7654529762,20.0,0,7048,0,0,0
254.25,10.602588164,12.9802570706,20.0,0,7115,0,0,0
175.875,10.2023843992,18.5036499569,20.0,0,7155,0,0,0
235.125,10.6182810799,13.6510010222,20.0,0,7201,0,0,0
218.453125,10.1755362437,14.2554318449,20.0,0,7244,0,0,0
238.640625,10.0924564295,13.6160528012,20.0,0,7284,0,0,0
185.28125,9.04201270665,17.1993506071,20.0,0,7330,0,0,0
190.40625,9.61902180198,16.8303229165,20.0,0,7373,0,0,0
220.765625,10.6205853406,15.075894374,20.0,0,7413,0,0,0
186.40625,9.68334549591,16.2263095168,20.0,0,7460,0,0,0
207.34375,10.4133904852,14.7115375864,20.0,0,7504,0,0,0
200.390625,9.81807946074,14.9906248277,20.0,0,7552,0,0,0
209.125,9.87784592944,15.2287480065,20.0,0,7605,0,0,0
168.046875,9.96022464519,17.386872089,20.0,0,7660,0,0,0
194.484375,10.1875597405,15.9366509158,20.0,0,7700,0,0,0
190.814453125,9.2623121656,16.8261255019,20.0,0,7758,0,0,0
164.3125,9.72792614221,18.3030845164,20.0,0,7801,0,0,0
216.671875,10.611177944,14.8248500262,20.0,0,7864,0,0,0
176.021484375,8.94545291474,17.6705675675,20.0,0,7933,0,0,0
197.40625,8.30955587932,15.7807623525,20.0,0,7973,0,0,0
210.9375,10.9032653803,16.2203939815,20.0,0,8025,0,0,0
135.40625,9.94894345136,20.0784834245,20.0,0,8065,0,0,0
217.9375,10.1232629582,14.641742152,20.0,0,8110,0,0,0
195.4375,9.49019964392,15.8247027368,20.0,0,8157,0,0,0
173.546875,10.48230391,17.84590185,20.0,0,8210,0,0,0
202.3125,10.5443328599,15.8141459392,20.0,0,8251,0,0,0
149.46484375,9.66884171303,18.8847919211,20.0,0,8298,0,0,0
170.71875,9.94248801248,18.6997917236,20.0,0,8352,0,0,0
202.90625,10.5994506941,16.555173205,20.0,0,8395,0,0,0
208.9375,10.1967244399,15.1873894744,20.0,0,8473,0,0,0
144.873046875,11.5021014546,21.7722186564,20.0,0,8519,0,0,0
236.0,10.2691616075,13.8065663186,20.0,0,8573,0,0,0
149.952636719,8.73267678636,20.5388658969,20.0,0,8639,0,0,0
200.953125,9.77425143818,17.3805078646,20.0,0,8680,0,0,0
227.25,9.19208763499,14.7819610907,20.0,0,8733,0,0,0
196.296875,10.5419808906,16.1276947432,20.0,0,8772,0,0,0
204.078125,10.8763288784,15.5674221037,20.0,0,8819,0,0,0
217.0625,9.58981747009,14.9097644877,20.0,0,8874,0,0,0
176.171875,10.1212716827,17.3568930078,20.0,0,8920,0,0,0
234.328125,10.1050065002,13.8747383604,20.0,0,8967,0,0,0
219.640625,9.73970729905,15.0031488255,20.0,0,9041,0,0,0
179.40625,10.7575712477,17.536390465,20.0,0,9082,0,0,0
230.3125,10.8649083535,14.2926477312,20.0,0,9129,0,0,0
171.140625,8.85599151973,17.373503602,20.0,0,9189,0,0,0
232.3125,9.72553044956,13.9147248918,20.0,0,9223,0,0,0
206.71875,10.8111446221,15.6322693949,20.0,0,9288,0,0,0
172.078125,9.65108255344,17.5489941424,20.0,0,9326,0,0,0
227.046875,10.0725930352,14.3524679857,20.0,0,9402,0,0,0
173.828125,10.1319110081,17.6280661859,20.0,0,9456,0,0,0
214.140625,10.1340423969,15.9470391125,20.0,0,9511,0,0,0
233.875,10.8460906029,15.2343797973,20.0,0,9556,0,0,0
171.8828125,9.35152956009,18.679687371,20.0,0,9605,0,0,0
193.765625,10.2832366608,16.3055278381,20.0,0,9692,0,0,0
195.109375,9.98193355385,17.9643634947,20.0,0,9792,0,0,0
176.44140625,9.87131104784,19.855700312,20.0,0,9886,0,0,0
192.75,7.06056824629,16.4244231935,20.0,0,9940,0,0,0
175.5859375,10.0871797916,18.833016829,20.0,0,9990,0,0,0
225.546875,8.79943287192,15.0124541597,20.0,0,10057,0,0,0
180.703125,8.97144920426,17.864329556,20.0,0,10115,0,0,0
238.578125,10.8250311368,14.0100335308,20.0,0,10162,0,0,0
223.296875,10.1437003316,15.4178531246,20.0,0,10229,0,0,0
178.46875,9.4542521372,17.8268721743,20.0,0,10275,0,0,0
214.078125,10.5985422456,15.6511268363,20.0,0,10320,0,0,0
228.40625,10.1800780382,15.0083080343,20.0,0,10378,0,0,0
166.796875,9.74005602161,18.2247192992,20.0,0,10425,0,0,0
211.65625,10.1628660466,15.212689363,20.0,0,10467,0,0,0
208.390625,10.1433127529,15.3718349237,20.0,0,10512,0,0,0
227.171875,9.47787282397,14.8061031546,20.0,0,10564,0,0,0
156.142578125,10.8144313005,19.3782731262,20.0,0,10626,0,0,0
150.125,9.42875106329,19.4926518018,20.0,0,10682,0,0,0
218.53125,9.80993857458,14.834458167,20.0,0,10730,0,0,0
185.171875,10.4887793712,17.6718343086,20.0,0,10784,0,0,0
202.5546875,8.58873908217,16.299839356,20.0,0,10842,0,0,0
229.953125,10.7721586174,14.5574285361,20.0,0,10893,0,0,0
229.921875,9.28714625348,14.5619095033,20.0,0,10941,0,0,0
200.796875,10.719632342,16.5069551032,20.0,0,10979,0,0,0
225.875,10.4812664907,15.0701589157,20.0,0,11047,0,0,0
193.373046875,11.3436625909,17.758843028,20.0,0,11088,0,0,0
208.875,8.86658348924,16.1122731007,20.0,0,11137,0,0,0
170.1875,10.1503744364,17.7848055647,20.0,0,11188,0,0,0
257.953125,9.57183699794,13.4935160666,20.0,0,11228,0,0,0
206.265625,10.285768541,16.7468594204,20.0,0,11272,0,0,0
231.203125,10.9230917103,14.5485352856,20.0,0,11320,0,0,0
227.484375,10.2576795117,14.6042996772,20.0,0,11362,0,0,0
264.796875,9.72108110633,13.7204233686,20.0,0,11406,0,0,0
207.75,11.4167968182,16.2853901996,20.0,0,11476,0,0,0
164.8046875,10.1739940066,19.9308630406,20.0,0,11525,0,0,0
225.931640625,9.27194579595,15.790584214,20.0,0,11563,0,0,0
239.75,10.5396515248,13.9963454696,20.0,0,11612,0,0,0
198.6875,9.00031773021,16.7200131193,20.0,0,11683,0,0,0
196.265625,10.4696334578,17.9151970615,20.0,0,11741,0,0,0
216.75,10.5232445514,14.9744941993,20.0,0,11799,0,0,0
227.375,10.339102926,14.8378938104,20.0,0,11845,0,0,0
182.015625,8.99368142409,17.3194353537,20.0,0,11894,0,0,0
213.140625,10.7100501223,16.2671470989,20.0,0,11938,0,0,0
209.53125,8.7995607401,15.7683020301,20.0,0,11995,0,0,0
171.359375,10.7432406125,18.5111644946,20.0,0,12065,0,0,0
190.171875,9.59564307457,16.7449673374,20.0,0,12105,0,0,0
232.234375,10.096029654,14.7696675337,20.0,0,12167,0,0,0
185.033203125,11.0274717153,18.5517710995,20.0,0,12205,0,0,0
217.4375,8.97683858941,15.8893955623,20.0,0,12252,0,0,0
158.40625,10.3592734324,19.3299220865,20.0,0,12330,0,0,0
122.458984375,11.3098270859,22.7950937025,20.0,0,12376,0,0,0
198.640625,8.40320029482,16.984068274,20.0,0,12427,0,0,0
181.359375,11.033457822,17.7348650092,20.0,0,12478,0,0,0
229.453125,9.10995166942,14.7277626959,20.0,0,12543,0,0,0
196.765625,10.2012354502,16.35321317,20.0,0,12583,0,0,0
237.71875,10.094989112,14.2255098491,20.0,0,12623,0,0,0
213.71875,9.76244354866,15.4338011152,20.0,0,12662,0,0,0
224.5,10.8693987565,15.263744818,20.0,0,12713,0,0,0
169.46875,9.31614229388,18.7001387179,20.0,0,12763,0,0,0
217.796875,9.64551809923,15.1395213912,20.0,0,12798,0,0,0
251.578125,10.1684116547,13.7426063412,20.0,0,12856,0,0,0
182.0,10.3238825958,17.351626089,20.0,0,12902,0,0,0
240.078125,10.161848948,14.340092564,20.0,0,12950,0,0,0
189.6875,10.8366510956,17.251410475,20.0,0,12996,0,0,0
198.09375,9.02959970983,16.522067085,20.0,0,13036,0,0,0
225.984375,10.7752443189,14.9776346723,20.0,0,13094,0,0,0
181.875,8.9235643008,17.667891217,20.0,0,13157,0,0,0
217.599609375,10.5968663804,16.3724466817,20.0,0,13200,0,0,0
198.828125,9.33053707493,17.060534484,20.0,0,13247,0,0,0
195.9375,11.0095841676,17.7107701019,20.0,0,13295,0,0,0
180.359375,9.14656255174,18.199545006,20.0,0,13346,0,0,0
230.75,10.8662806324,14.7364659091,20.0,0,13394,0,0,0
177.765625,10.1734743045,17.7284868597,20.0,0,13437,0,0,0
243.640625,10.0721719858,14.1829693389,20.0,0,13488,0,0,0
222.421875,10.1296353406,15.406401274,20.0,0,13536,0,0,0
163.671875,9.20931253804,19.4138141757,20.0,0,13590,0,0,0
205.984375,9.59536081816,15.7167876977,20.0,0,13630,0,0,0
236.984375,10.3460138767,14.6281089465,20.0,0,13687,0,0,0
208.171875,8.89147306339,15.8005014088,20.0,0,13734,0,0,0
224.421875,9.9744720383,14.9283082756,20.0,0,13770,0,0,0
219.703125,10.8383777804,15.4593335332,20.0,0,13837,0,0,0
195.84375,8.95269093863,17.1322263738,20.0,0,13889,0,0,0
182.5703125,11.7647426842,18.9025796868,20.0,0,13948,0,0,0
232.90625,9.04560514769,15.0367638816,20.0,0,14007,0,0,0
196.59375,10.9706117792,16.9229859626,20.0,0,14054,0,0,0
222.171875,9.60672178259,15.0391274583,20.0,0,14100,0,0,0
185.96875,10.205588452,16.9840904354,20.0,0,14148,0,0,0
