delay,delivery_rate,send_rate,cwnd,loss_rate,ts,reward,infer_time,distribution
11.0,1.12029438717,11.188024055,10.0,0,175,0,0,0
4916.9114486,4.93413781422,12.4510623281,362.0,0,1015,0,0,0
24172.9407099,6.08834244463,7.84717317705,260.0,0,1969,0,0,0
26136.198718,6.11535160632,3.20667780763,90.0,0,2149,0,0,0
4622.06057512,5.0489668422,4.12465329909,50.0,0,2270,0,0,0
57.109375,6.30393196167,8.5274342481,50.0,0,2385,0,0,0
9116.23378038,4.49017336969,13.7980951077,180.0,0,3457,0,0,0
52709.4100427,3.55127892783,4.05244560059,110.0,0,4017,0,0,0
6523.2444458,7.06655192243,7.67602427529,50.0,0,4194,0,0,0
382.375,7.51987151426,15.7777639087,50.0,0,4303,0,0,0
1423.25,4.50592397243,8.36415174378,50.0,0,4417,0,0,0
918.0,6.05804596658,10.3152389698,50.0,0,4570,0,0,0
1689.0,5.03136667755,8.69840747544,50.0,0,4755,0,0,0
767.375,5.86064455229,14.9884110343,50.0,0,4928,0,0,0
6177.53125,3.2909359253,11.1238476438,50.0,0,5169,0,0,0
4851.546875,5.17400866671,8.8590927427,50.0,0,5336,0,0,0
2966.875,8.17102217833,10.3298329255,50.0,0,5474,0,0,0
1721.875,6.54552501152,14.5208441947,50.0,0,5618,0,0,0
1735.0,4.73823088277,13.5694103336,50.0,0,5759,0,0,0
3300.625,3.76960210031,8.04419594742,50.0,0,5902,0,0,0
2622.0,4.81697191531,8.73563929305,50.0,0,6056,0,0,0
2298.375,4.42099232913,9.63394937357,50.0,0,6211,0,0,0
3767.0,3.66618233053,6.28711169,50.0,0,6335,0,0,0
3925.0,4.84841402981,6.13711883335,50.0,0,6511,0,0,0
2677.25,6.60906476389,10.2645525858,50.0,0,6656,0,0,0
2623.0,5.98387260804,8.80783543387,50.0,0,6815,0,0,0
1749.0,5.14468979463,11.9983196812,50.0,0,6959,0,0,0
3830.640625,4.43838940779,8.9906299131,50.0,0,7104,0,0,0
2651.0,5.40361008922,8.83912119418,50.0,0,7268,0,0,0
5856.375,3.68635730278,6.91842809109,50.0,0,7470,0,0,0
3368.0,7.88049702179,8.39631053622,50.0,0,7598,0,0,0
2700.0,5.29115642886,8.62829698043,50.0,0,7750,0,0,0
2162.0,5.00085554238,10.4913637986,50.0,0,7855,0,0,0
858.109375,7.80969277194,20.5981357767,50.0,0,7994,0,0,0
2220.0,4.09009758815,9.98646923756,50.0,0,8154,0,0,0
1898.0,6.70664332353,11.3086276538,50.0,0,8269,0,0,0
1538.625,6.00344619772,14.4822369187,50.0,0,8400,0,0,0
1504.25,6.70667637827,15.7032387848,50.0,0,8523,0,0,0
1360.875,6.57161006667,16.3026383885,50.0,0,8646,0,0,0
3034.125,6.42424402115,10.3338717188,50.0,0,8851,0,0,0
1919.875,6.77392334711,13.3558676841,49.0,0,8944,0,0,0
2365.25,6.04107475452,10.5891557724,50.0,0,9078,0,0,0
2051.875,5.59500161593,10.8717381903,50.0,0,9212,0,0,0
3452.25,3.7309168893,7.42524241783,49.0,0,9405,0,0,0
2760.515625,5.7311473672,12.7529429458,50.0,0,9497,0,0,0
1393.5,5.43155732098,14.1275644181,50.0,0,9612,0,0,0
1850.0,4.91809667437,12.0048950916,50.0,0,9684,0,0,0
