delay,delivery_rate,send_rate,cwnd,loss_rate,ts,reward,infer_time,distribution
120.322361761,10.7506636218,10.7647008751,27.064453125,0,8382,0,0,0
122.515899628,10.7090423598,10.6617994627,27.064453125,0,8442,0,0,0
121.00262366,11.1317570195,10.6679926363,27.064453125,0,8501,0,0,0
118.051461867,10.9847463651,10.8193529227,27.064453125,0,8560,0,0,0
119.224927593,11.2330315028,11.0227773988,27.064453125,0,8594,0,0,0
119.894446668,10.7742484687,10.881896035,27.064453125,0,8650,0,0,0
122.35489679,10.9734968538,10.3094347763,27.064453125,0,8683,0,0,0
119.561414933,11.0382002563,10.8296391493,27.064453125,0,8717,0,0,0
117.170001782,11.3131384482,11.0440121013,27.064453125,0,8773,0,0,0
118.97558501,11.0894642932,10.7599147454,27.064453125,0,8809,0,0,0
119.676214046,11.0442907664,10.7639724948,27.064453125,0,8862,0,0,0
121.035005628,10.9033884769,10.5108346979,27.064453125,0,8902,0,0,0
116.766677527,11.4301334169,11.5543060465,27.064453125,0,8953,0,0,0
117.158734888,11.0936388255,10.9056088616,27.064453125,0,9011,0,0,0
117.173127258,11.2423033312,11.0532995442,27.064453125,0,9047,0,0,0
116.048303217,11.4237208572,11.2643103903,27.064453125,0,9085,0,0,0
118.600545988,11.6253089571,11.7727189215,27.064453125,0,9128,0,0,0
116.017690764,11.7208068308,11.5318557701,27.064453125,0,9163,0,0,0
117.726511856,11.1561471391,11.216232492,27.064453125,0,9201,0,0,0
116.390062589,11.114351584,11.1981337775,27.064453125,0,9246,0,0,0
118.322824026,11.3100685177,11.172492718,27.064453125,0,9288,0,0,0
117.07868183,11.2738399239,11.0930075219,27.064453125,0,9335,0,0,0
117.834527287,11.2143371773,11.210781182,27.064453125,0,9370,0,0,0
112.206608169,11.4814786512,11.5331040594,27.064453125,0,9410,0,0,0
115.503312586,11.1915932342,11.4414168801,27.064453125,0,9458,0,0,0
116.415539405,11.397528914,11.3807702017,27.064453125,0,9494,0,0,0
116.609884774,11.4889105782,11.4809285727,27.064453125,0,9531,0,0,0
115.648301044,11.5076986259,11.3447012522,27.064453125,0,9567,0,0,0
113.799653539,11.5948216919,11.5298178633,27.064453125,0,9602,0,0,0
115.947166363,11.4499063169,11.5553813606,27.064453125,0,9639,0,0,0
117.653079188,11.4494852118,11.4346719905,27.064453125,0,9675,0,0,0
