delay,delivery_rate,send_rate,cwnd,loss_rate,ts,reward,infer_time,distribution
6997.97903178,9.09621360286,5.35660546966,20.0,0,10051,0,0,0
237.015625,9.55271579841,14.8096092165,33.0,0,10115,0,0,0
427.6875,10.5801039443,17.131567826,66.0,0,10179,0,0,0
884.271057129,11.3950326136,24.6478203149,148.0,0,10306,0,0,0
2142.64598074,11.7559396873,27.3778074584,328.0,0,10594,0,0,0
6434.55791072,13.3431960583,17.1604709893,420.0,0,11111,0,0,0
6644.58734823,13.4831093045,16.5003973118,410.0,0,11143,0,0,0
11272.5502654,11.4684121223,8.35273164394,206.0,0,11636,0,0,0
10390.5279242,9.2071733765,5.20180756035,41.0,0,11835,0,0,0
4287.72267028,10.606938159,7.5470119421,20.0,0,11892,0,0,0
187.890625,11.0823106253,16.060582477,30.0,0,11928,0,0,0
267.396484375,13.6388094447,23.7909001907,58.0,0,11984,0,0,0
795.180019379,10.6922947051,27.2219454913,128.0,0,12096,0,0,0
2342.47586218,12.2485744098,29.0706097693,360.0,0,12345,0,0,0
2818.51937344,12.5246689808,27.9292703523,416.0,0,12406,0,0,0
6890.74245247,12.4078822665,16.4958056707,434.0,0,12861,0,0,0
9491.65747981,11.8098106036,6.48556158249,166.0,0,13228,0,0,0
7408.15476118,8.70446550701,4.39205664724,30.0,0,13326,0,0,0
2006.43554068,11.544624317,10.3667881282,24.0,0,13375,0,0,0
253.1875,10.7124646025,14.1621948213,40.0,0,13414,0,0,0
521.408203125,10.7608675619,20.2743363495,80.0,0,13490,0,0,0
980.191841602,11.802644604,23.6525445593,160.0,0,13643,0,0,0
2455.83757242,12.1501494589,25.5240014614,336.0,0,13947,0,0,0
6264.78947248,12.6508065137,17.0564034164,425.0,0,14479,0,0,0
6460.38505155,12.4418959553,16.3406696195,415.0,0,14510,0,0,0
9912.18835405,11.8232965822,9.38161103315,242.0,0,14921,0,0,0
9725.99422245,8.83379949945,4.64143047722,62.0,0,15081,0,0,0
2080.98580483,11.9836307005,9.88984526529,20.0,0,15121,0,0,0
152.75,11.0624676236,12.6618134361,23.0,0,15154,0,0,0
336.515625,9.64578401896,17.1652459536,46.0,0,15198,0,0,0
582.974609375,11.7621689984,21.6404385805,92.0,0,15286,0,0,0
1229.50259113,11.4903171734,27.6799158366,184.0,0,15462,0,0,0
3393.35316799,12.5409417175,25.8584778643,432.0,0,15813,0,0,0
3557.54765243,12.6605359922,25.2236409901,440.0,0,15844,0,0,0
8962.77754788,13.5193762649,14.3118760812,452.0,0,16462,0,0,0
9215.60999622,13.2674325268,13.5242537576,442.0,0,16494,0,0,0
10748.2869399,11.3215832266,7.51791941159,104.0,0,16845,0,0,0
8697.78703714,8.04780617156,3.00895016456,20.0,0,16879,0,0,0
448.50011078,11.7668445665,12.9404225237,22.0,0,16921,0,0,0
255.0,10.4866906185,13.8615561342,33.0,0,16963,0,0,0
430.84765625,10.5187191743,19.4614695444,66.0,0,17026,0,0,0
827.830832005,11.9621671609,23.5684027594,132.0,0,17154,0,0,0
1919.4910547,11.9169341123,25.0897283793,272.0,0,17410,0,0,0
4681.95232181,11.7615335165,21.7058477352,464.0,0,17874,0,0,0
