delay,delivery_rate,send_rate,cwnd,loss_rate,ts,reward,infer_time,distribution
31.1451505423,5.97949426672,19.252530848,50.0,0,111,0,0,0
158.735134602,4.59774039563,14.1576882109,90.0,0,184,0,0,0
1850.41666216,5.06058712765,12.1577173571,210.0,0,424,0,0,0
1988.23060167,4.91841218352,11.2771103115,205.0,0,445,0,0,0
5949.07599548,7.15433783095,4.70904664659,68.5,0,961,0,0,0
5688.78751951,8.13523638177,3.17474364126,42.0,0,1046,0,0,0
766.143905111,5.95144549604,4.85658182779,30.25,0,1114,0,0,0
617.052978516,6.5736825428,11.5570116382,107.25,0,1258,0,0,0
9823.53348345,3.37475198558,6.20999934415,107.25,0,2128,0,0,0
9474.28677998,4.36746370904,3.19654445111,47.03125,0,2237,0,0,0
6088.76142961,4.69108777417,2.72827846154,28.171875,0,2289,0,0,0
83.109375,6.29427749671,27.4839783159,62.1875,0,2363,0,0,0
326.705143876,6.14840803369,38.769594601,152.1875,0,2453,0,0,0
576.972722001,5.97823780552,41.794535433,182.1875,0,2508,0,0,0
1165.48953719,7.01997849265,39.923362335,156.6875,0,2566,0,0,0
2259.87025174,7.41896783749,32.0713013799,182.03125,0,2661,0,0,0
7249.51794057,7.14705266946,3.98669827662,42.515625,0,3113,0,0,0
6268.68287454,5.62645964217,2.05118401456,24.7890625,0,3172,0,0,0
558.125,5.44876373013,4.72872634029,20.375,0,3234,0,0,0
547.75,4.73892811599,15.3749632587,90.375,0,3359,0,0,0
649.75,4.67032545322,15.8855470182,94.875,0,3385,0,0,0
889.7527771,4.88472376264,16.3209470791,95.625,0,3431,0,0,0
2059.65512085,4.50364006473,16.6492036797,131.25,0,3523,0,0,0
2433.1746521,4.551170952,16.217201491,128.5,0,3553,0,0,0
7002.21951713,6.11664954652,3.77592254108,40.0,0,3942,0,0,0
5768.35680196,4.71891110927,2.1473753199,26.875,0,4025,0,0,0
1120.4743042,3.73366020106,3.17852080452,21.75,0,4092,0,0,0
660.125,3.68325671089,5.44597910376,30.0,0,4167,0,0,0
4154.25763226,4.62613125491,8.1701088743,90.875,0,4554,0,0,0
6485.71644834,4.72122563682,2.76380643418,31.375,0,4727,0,0,0
957.344726562,6.15624193836,5.72573259498,20.375,0,4777,0,0,0
163.315687008,7.26810311444,22.9251218947,80.0,0,4846,0,0,0
371.26590807,7.97908927119,19.445933845,150.0,0,4885,0,0,0
544.898565121,8.53675406347,20.3680043319,160.0,0,4914,0,0,0
3898.72167206,7.69147583903,17.5709949282,139.0,0,5198,0,0,0
4167.16605759,7.19268119244,14.7829801208,129.0,0,5221,0,0,0
4588.49272299,7.23042645874,13.6075706768,97.75,0,5273,0,0,0
5555.66546631,6.98101177771,7.67227582883,49.125,0,5339,0,0,0
6619.54934692,7.07244093948,2.45866253976,25.25,0,5500,0,0,0
408.361328125,6.70632083704,19.3696818331,40.375,0,5592,0,0,0
1177.46548843,9.20776586847,22.9798255428,133.5,0,5750,0,0,0
5250.84562968,6.41804433061,7.1624905306,70.0,0,6134,0,0,0
4080.30100985,6.35313487928,3.74497721935,40.375,0,6218,0,0,0
239.515625,6.82968085365,15.0314427313,30.75,0,6301,0,0,0
485.916128948,7.49109399345,28.4009592849,160.75,0,6414,0,0,0
945.916128948,6.36048705345,29.7296605195,185.25,0,6460,0,0,0
999.439566448,6.83610863289,28.8097417836,168.75,0,6488,0,0,0
1769.07058287,5.99999751682,28.3946613028,209.125,0,6515,0,0,0
6006.73880027,7.75140577457,4.52492994537,59.625,0,6993,0,0,0
7231.92014489,5.97687334028,2.10672570043,25.875,0,7053,0,0,0
1036.96875,5.20753350111,5.1391350449,20.75,0,7102,0,0,0
450.625,5.89827252968,17.9575442117,70.375,0,7180,0,0,0
565.28515625,5.79054276175,19.7296997072,80.375,0,7202,0,0,0
578.882530689,6.60971460972,18.5367243961,70.375,0,7225,0,0,0
4218.18540175,6.80830680068,7.73379257821,59.84375,0,7538,0,0,0
4360.42739901,7.53084402364,2.94946732839,31.9609375,0,7626,0,0,0
1182.50067139,6.19891384219,4.88771421079,22.5,0,7694,0,0,0
404.171875,6.03509191122,21.9363190142,80.0,0,7761,0,0,0
491.050163269,6.56932940728,22.5542850035,120.0,0,7787,0,0,0
536.451416016,6.97382247816,22.4997684456,120.0,0,7809,0,0,0
3988.985672,7.09281225189,15.8680660125,148.75,0,8143,0,0,0
4392.87343216,7.11770685189,14.0696826753,119.375,0,8176,0,0,0
4790.95408143,7.07381513302,11.3267605875,104.5,0,8210,0,0,0
5151.71558656,6.71647916506,8.96304827844,92.6875,0,8231,0,0,0
7087.31379562,7.15158776404,2.83239816641,40.375,0,8431,0,0,0
4577.30330629,4.44558408155,3.70901336348,26.25,0,8471,0,0,0
322.375,6.70989903422,12.7215952491,50.6875,0,8561,0,0,0
2725.50669819,8.1309008667,26.2360801075,189.8125,0,8821,0,0,0
2907.73747998,7.67990385973,24.9833532273,168.8125,0,8851,0,0,0
3053.85015033,8.50386708977,23.2041261182,167.625,0,8874,0,0,0
6664.25985718,7.173900603,2.52991900708,27.6484375,0,9175,0,0,0
5159.83387155,5.69313253302,2.3733505903,20.375,0,9216,0,0,0
407.5,5.76713196512,6.12295354102,20.0,0,9257,0,0,0
422.883026123,6.27248338432,20.9942412035,90.0,0,9334,0,0,0
537.732021332,6.17743395872,22.7129899216,100.0,0,9368,0,0,0
5206.56729111,6.99811249519,6.14823715317,67.875,0,9794,0,0,0
5119.7178164,5.47844914079,2.80436344376,37.375,0,9902,0,0,0
1239.57467651,5.25875952451,4.68093881703,23.1875,0,9955,0,0,0
458.15625,6.69591967357,9.57705710145,30.75,0,9996,0,0,0
2331.18258181,5.30384029838,22.0079796554,173.25,0,10285,0,0,0
2614.92580262,5.32494984964,21.8466114636,175.0,0,10308,0,0,0
2647.47167054,5.4575615934,21.6881785238,172.25,0,10331,0,0,0
6618.01562343,5.68789023768,5.71634506256,98.375,0,10658,0,0,0
7154.44501798,4.92446534662,2.53497089353,50.0,0,10752,0,0,0
2808.02160645,4.54464951947,3.11073760415,28.21875,0,10818,0,0,0
836.765625,5.53526314737,4.37615229697,20.375,0,10877,0,0,0
2372.20215988,6.2505295672,9.93467558422,83.25,0,11167,0,0,0
2638.67154694,6.02419553807,9.99577085992,87.75,0,11190,0,0,0
5488.88983725,6.56281681506,3.85499687465,62.5,0,11408,0,0,0
4589.68573886,4.42290354684,2.72354204102,34.6875,0,11471,0,0,0
450.171875,7.9964359329,10.3039446871,30.75,0,11553,0,0,0
1248.77506691,6.06604722491,21.3904403553,110.75,0,11705,0,0,0
1341.18131691,6.46999002589,20.0838377126,84.0625,0,11728,0,0,0
1504.0875631,7.26715807202,17.8393622695,67.5625,0,11750,0,0,0
2017.16642433,7.09690458182,17.0378632807,69.6875,0,11789,0,0,0
5221.58260101,7.17146800469,4.38522532735,42.84375,0,12042,0,0,0
3455.35613273,6.39711582356,4.12554508425,27.046875,0,12093,0,0,0
111.751953125,9.28779177927,30.2978302647,61.75,0,12167,0,0,0
1294.276937,9.62286816912,28.7971769605,172.5,0,12333,0,0,0
1307.3159995,9.76980956259,28.5482645068,161.5,0,12361,0,0,0
