delay,delivery_rate,send_rate,cwnd,loss_rate,ts,reward,infer_time,distribution
27964.3134951,12.795288407,10.8553684252,402.0,0,8737,0,0,0
26156.3328958,7.84403845241,4.8314106717,75.0,0,8926,0,0,0
5081.34776075,11.1008761623,11.4620047201,57.0,0,8984,0,0,0
1098.875,9.67844742275,14.7755031326,105.0,0,9089,0,0,0
2177.05859375,12.6061410818,21.7900162212,210.0,0,9296,0,0,0
6328.09866442,11.5769087556,25.9488297119,444.0,0,9713,0,0,0
17731.148872,12.4561525131,21.9267228345,718.0,0,10541,0,0,0
28353.2224043,12.1293993395,9.76304845141,296.0,0,10967,0,0,0
26128.6588391,7.40726837859,4.47039277913,50.0,0,11016,0,0,0
186.0,11.4938035947,12.2864939829,53.0,0,11069,0,0,0
1397.25,8.60205768115,16.2682119185,106.0,0,11172,0,0,0
2071.78320312,14.3100716767,24.9393431884,212.0,0,11380,0,0,0
6481.93883944,11.4137084501,25.9471525746,424.0,0,11796,0,0,0
18843.645689,12.2981714112,19.9541821515,650.0,0,12630,0,0,0
29122.1688716,10.8594752285,6.440854621,220.0,0,12955,0,0,0
16288.677124,7.50834391229,6.29865531628,49.0,0,13022,0,0,0
1299.23266602,10.3814671741,13.6328609213,57.0,0,13072,0,0,0
540.25,9.86461173084,19.9381995036,101.0,0,13147,0,0,0
875.421875,10.2861386563,19.4834666933,127.0,0,13190,0,0,0
1929.2421875,13.139166878,24.8788315644,222.0,0,13345,0,0,0
3148.94139099,13.3965887374,29.4795318688,326.0,0,13435,0,0,0
7827.38284391,11.6711918521,29.5507517748,556.0,0,13774,0,0,0
8485.4797924,12.1836666204,27.7131367742,538.0,0,13836,0,0,0
9185.45481581,12.0969482352,27.3813507539,545.0,0,13875,0,0,0
21898.7193187,12.3460270733,16.9775050913,472.0,0,14591,0,0,0
30019.0780902,11.0315393465,6.57181346284,150.0,0,14837,0,0,0
14947.1810362,7.67508091799,5.45612553863,50.0,0,14887,0,0,0
867.0,9.75679247583,13.9565741086,71.0,0,14956,0,0,0
2276.375,10.8853051411,19.4353604254,142.0,0,15097,0,0,0
3845.5,12.7972242684,25.8954509604,284.0,0,15376,0,0,0
9803.76455307,11.5659798972,25.5698036752,568.0,0,15936,0,0,0
24419.8301022,12.9282614865,14.6824473264,530.0,0,16625,0,0,0
25393.8992953,9.33954573777,6.52808854852,137.0,0,16902,0,0,0
9020.0262125,12.0362561927,9.46757588285,50.0,0,16954,0,0,0
931.0,9.7806524744,15.7429806598,83.0,0,17034,0,0,0
1909.75,12.9515066701,23.135374305,166.0,0,17199,0,0,0
4591.2578125,12.4417338406,26.497096148,332.0,0,17527,0,0,0
11295.497705,11.8169080997,27.9874956214,664.0,0,18183,0,0,0
25493.4863725,12.8414413892,12.7464296422,477.0,0,18794,0,0,0
31030.6851112,6.77652471233,4.07560217323,110.0,0,18928,0,0,0
6472.24536133,10.0258526494,9.54836959608,50.0,0,18976,0,0,0
1006.0,9.54681122953,15.8365430874,85.0,0,19061,0,0,0
1946.375,13.0869800342,21.6481161962,170.0,0,19229,0,0,0
4776.58203125,12.0489758027,26.8414617935,340.0,0,19564,0,0,0
12050.9522448,11.8896714059,27.140287352,686.0,0,20238,0,0,0
26107.0627955,12.3929897002,12.0639724911,431.0,0,20799,0,0,0
30598.9170407,6.94644644934,4.05548185306,120.0,0,20924,0,0,0
5690.11401367,10.2344156518,9.8205403271,50.0,0,20974,0,0,0
1015.0,9.57834774598,16.0651893661,86.0,0,21059,0,0,0
1957.0,13.2970117783,23.0287343947,172.0,0,21229,0,0,0
4879.84570312,12.14494775,27.2213073135,344.0,0,21569,0,0,0
12422.4406055,11.9344691572,26.9781772282,668.0,0,22249,0,0,0
26095.7223525,12.5478952814,11.9264207169,447.0,0,22828,0,0,0
30505.5653773,6.36168655933,3.92833999033,95.0,0,22936,0,0,0
5281.60754395,10.4193357469,10.0986522839,50.0,0,22983,0,0,0
1046.0,9.47518122753,16.117635653,87.0,0,23068,0,0,0
1980.25,13.3366350502,23.2955250694,174.0,0,23241,0,0,0
4987.59570312,12.056634209,24.7820649771,348.0,0,23583,0,0,0
12551.6143111,11.6508669346,25.5797910287,676.0,0,24272,0,0,0
26485.6960822,12.4366711993,11.2990202186,406.0,0,24814,0,0,0
29168.3420623,6.13688906095,3.7552301441,85.0,0,24922,0,0,0
2929.11074829,10.9147833737,10.8308915818,50.0,0,24971,0,0,0
1289.0,8.85958435594,16.2687389841,93.0,0,25062,0,0,0
2051.0,14.0043609573,24.6831991182,186.0,0,25247,0,0,0
5590.671875,11.8475419372,26.2092728596,372.0,0,25614,0,0,0
14343.0799223,11.8308046811,25.4840125709,689.0,0,26352,0,0,0
26164.8104841,12.1420847626,9.90805009265,356.0,0,26763,0,0,0
26182.2539122,6.98754762943,4.46508468447,85.0,0,26870,0,0,0
3184.26293945,11.119280616,20.2698147543,54.0,0,26939,0,0,0
1836.54959106,9.7203261857,31.9200868036,96.0,0,27016,0,0,0
2753.01757813,12.2249323973,32.2405296454,225.0,0,27202,0,0,0
3357.37084961,12.0436308831,33.9700820224,253.0,0,27246,0,0,0
